taxon_name	mG19_06-15-1	mG19_06-15-2	mG19_06-15-3	mG19_07-23-1	mG19_07-23-2	mG19_07-23-3	mG19_09-10-1	mG19_09-10-2	mG19_09-10-3	mG19_09-29-1	mG19_09-29-2	mG19_09-29-3	mG19_11-3-1	mG19_11-3-2	mG19_11-3-3	mG19_12-4-1	mG19_12-4-2	mG19_12-4-3
Bacteria;Candidatus Omnitrophica;NA;NA;NA;NA;Omnitrophica bacterium GWA2_52_8;	0	0.00043	0.000215	0	0.000354	0.000481	0.000405	0.000557	0	0	0	0	0	0.000177	0.000354	0	0	0
Bacteria;Candidatus Omnitrophica;NA;NA;NA;NA;Omnitrophica bacterium OLB16;	0.001113	0.001467	0.00129	0.00172	0.000784	0.002429	0.002176	0.002252	0.000911	0.00043	0.001569	0.000582	0.000609	0.001127	0.001645	0.000557	0.00038	0.000734
Bacteria;Candidatus Omnitrophica;NA;NA;NA;NA;Omnitrophica bacterium RBG_13_46_9;	0	0.000304	0.000152	0	0	0.000278	0	0.000354	0	0	0	0	0	0.0002655	0.000531	0	0	0
Bacteria;Candidatus Omnitrophica;NA;NA;NA;NA;Omnitrophica bacterium RIFCSPHIGHO2_02_FULL_51_18;	0	0.000405	0.0002025	0.00038	0.000278	0.00038	0.000354	0.000607	0	0	0	0	0	0.0002405	0.000481	0.0003415	0.000354	0.000329
Bacteria;Candidatus Omnitrophica;NA;NA;NA;NA;Omnitrophica bacterium RIFCSPHIGHO2_02_FULL_63_14;	0	0.000329	0.0001645	0.000481	0	0.000304	0.00043	0.000329	0	0	0	0	0	0.0001645	0.000329	0	0	0
Bacteria;Candidatus Omnitrophica;NA;NA;NA;NA;Omnitrophica bacterium RIFCSPLOWO2_01_FULL_45_10;	0	0	0	0.000582	0	0.00038	0.000455	0.000455	0	0	0	0	0	0.0002785	0.000557	0.00038	0.00038	0.00038
Bacteria;Candidatus Omnitrophica;NA;NA;NA;NA;Omnitrophica bacterium RIFCSPLOWO2_01_FULL_50_24;	0	0.000455	0.0002275	0	0.00038	0	0.000329	0.000278	0	0	0	0.000354	0	0	0	0	0	0
Bacteria;Candidatus Omnitrophica;NA;NA;NA;NA;Omnitrophica bacterium RIFCSPLOWO2_12_FULL_44_17;	0	0	0	0	0	0	0	0	0	0	0.000329	0	0	0	0	0	0	0
Bacteria;Candidatus Omnitrophica;NA;NA;NA;NA;Omnitrophica bacterium RIFCSPLOWO2_12_FULL_50_11;	0.000582	0.000329	0.0004555	0.000961	0.00038	0.000658	0.000835	0.000734	0.001214	0.002328	0.001037	0.000531	0.000685	0.000937	0.001189	0.000797	0.000557	0.001037
Bacteria;Candidatus Omnitrophica;NA;NA;NA;NA;Omnitrophica bacterium RIFOXYB12_FULL_50_7;	0	0.000481	0.0002405	0.000607	0.000506	0.000911	0.001164	0.001316	0	0	0.000278	0	0.00066	0.001089	0.001518	0.000772	0.000911	0.000633
Bacteria;Candidatus Parcubacteria;NA;NA;NA;NA;Parcubacteria bacterium 33_209;	0	0	0	0.000278	0	0	0	0	0.00043	0.001189	0	0	0	0.000215	0.00043	0	0	0
Bacteria;Candidatus Parcubacteria;NA;NA;NA;NA;Parcubacteria bacterium C7867-001;	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019	0.00038	0	0	0
Bacteria;Candidatus Parcubacteria;NA;NA;NA;NA;Parcubacteria bacterium C7867-004;	0.000683	0	0.0003415	0	0	0	0	0	0	0	0	0	0	0.000152	0.000304	0	0	0
Bacteria;Candidatus Parcubacteria;NA;NA;NA;NA;Parcubacteria bacterium C7867-007;	0	0	0	0	0	0	0	0	0.000278	0	0	0	0	0	0	0	0	0
Bacteria;Candidatus Parcubacteria;NA;NA;NA;NA;Parcubacteria bacterium OLB19;	0.003922	0.00172	0.002821	0.000734	0	0	0	0	0	0	0	0	0.000355	0.0005695	0.000784	0.000177	0	0.000354
Bacteria;Candidatus Peregrinibacteria;Candidatus Peribacteria;NA;NA;NA;Candidatus Peribacteria bacterium RIFCSPLOWO2_01_FULL_54_110;	0	0	0	0	0	0	0	0	0	0.000405	0	0	0	0	0	0	0	0
Bacteria;Candidatus Peregrinibacteria;NA;NA;NA;NA;Candidatus Peregrinibacteria bacterium GW2011_GWA2_44_7;	0	0	0	0.000304	0.00544	0.000304	0	0	0	0	0	0	0	0	0	0.0002785	0	0.000557
Bacteria;Candidatus Peregrinibacteria;NA;NA;NA;NA;Candidatus Peregrinibacteria bacterium RIFOXYB2_FULL_32_7;	0.000278	0.000557	0.0004175	0.000278	0	0	0	0	0	0	0	0.000481	0	0.000139	0.000278	0.000481	0.000405	0.000557
Bacteria;Candidatus Riflebacteria;NA;NA;NA;NA;Candidatus Riflebacteria bacterium GWC2_50_8;	0	0.00043	0.000215	0.000304	0.000354	0.00038	0.000506	0.000607	0	0	0	0	0	0.0002275	0.000455	0	0	0
Bacteria;Candidatus Roizmanbacteria;NA;NA;NA;NA;Candidatus Roizmanbacteria bacterium GW2011_GWA2_37_7;	0	0	0	0	0.000481	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Candidatus Rokubacteria;NA;NA;NA;NA;Candidatus Rokubacteria bacterium 13_1_20CM_2_69_58;	0.000329	0.000936	0.0006325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Candidatus Rokubacteria;NA;NA;NA;NA;Candidatus Rokubacteria bacterium 13_1_20CM_2_70_7;	0	0	0	0.000329	0	0	0	0	0.000455	0.00038	0.00043	0	0	0	0	0	0	0
Bacteria;Candidatus Rokubacteria;NA;NA;NA;NA;Candidatus Rokubacteria bacterium 13_1_20CM_4_68_9;	0.000607	0.001341	0.000974	0.00038	0.000405	0.000506	0.000354	0	0.000329	0	0.000278	0.000658	0	0	0	0.0001645	0	0.000329
Bacteria;Candidatus Rokubacteria;NA;NA;NA;NA;Candidatus Rokubacteria bacterium 13_1_20CM_4_70_13;	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000152	0.000304	0	0	0
Bacteria;Candidatus Rokubacteria;NA;NA;NA;NA;Candidatus Rokubacteria bacterium 13_1_20CM_4_70_14;	0	0	0	0	0	0	0	0	0.000329	0.000304	0.000582	0	0	0	0	0	0	0
Bacteria;Candidatus Rokubacteria;NA;NA;NA;NA;Candidatus Rokubacteria bacterium 13_1_40CM_2_68_8;	0.001113	0.003795	0.002454	0.001493	0.000759	0.000734	0.00086	0.001037	0.000886	0.000911	0.00086	0.000658	0.000279	0.0003925	0.000506	0.000152	0.000304	0
Bacteria;Candidatus Rokubacteria;NA;NA;NA;NA;Candidatus Rokubacteria bacterium 13_1_40CM_4_67_11;	0.000304	0.000506	0.000405	0.000506	0	0	0.000455	0	0.000784	0.000607	0.000759	0	0	0	0	0	0	0
Bacteria;Candidatus Rokubacteria;NA;NA;NA;NA;Candidatus Rokubacteria bacterium 13_1_40CM_4_69_5;	0	0.000354	0.000177	0	0	0	0	0	0	0.000278	0.000304	0	0	0	0	0	0	0
Bacteria;Candidatus Rokubacteria;NA;NA;NA;NA;Candidatus Rokubacteria bacterium 13_1_40CM_68_15;	0.000607	0.00129	0.0009485	0.00129	0.000734	0.000961	0.001341	0.001139	0.001619	0.00124	0.001847	0.00043	0.000508	0.000608	0.000708	0.000177	0	0.000354
Bacteria;Candidatus Rokubacteria;NA;NA;NA;NA;Candidatus Rokubacteria bacterium 13_1_40CM_69_27;	0	0	0	0.000329	0	0	0.000304	0	0.000481	0.000405	0.000304	0	0	0	0	0	0	0
Bacteria;Candidatus Rokubacteria;NA;NA;NA;NA;Candidatus Rokubacteria bacterium 13_2_20CM_2_70_11;	0.000329	0	0.0001645	0.000481	0.000278	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Candidatus Rokubacteria;NA;NA;NA;NA;Candidatus Rokubacteria bacterium 13_2_20CM_69_15_1;	0	0	0	0	0	0.000278	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Candidatus Rokubacteria;NA;NA;NA;NA;Candidatus Rokubacteria bacterium 13_2_20CM_69_15_2;	0	0	0	0.00038	0.000278	0.00038	0	0.000278	0.00043	0.000506	0.000304	0	0	0	0	0	0	0
Bacteria;Candidatus Rokubacteria;NA;NA;NA;NA;Candidatus Rokubacteria bacterium CSP1-6;	0	0.000329	0.0001645	0	0.000304	0.000354	0.00038	0.00043	0.000278	0	0	0	0	0.000152	0.000304	0	0	0
Bacteria;Candidatus Rokubacteria;NA;NA;NA;NA;Candidatus Rokubacteria bacterium GWA2_70_23;	0.00038	0.001265	0.0008225	0.001088	0.00038	0.000531	0.000658	0.000506	0.001113	0.000936	0.001392	0.000455	0	0.000152	0.000304	0.000139	0	0.000278
Bacteria;Candidatus Rokubacteria;NA;NA;NA;NA;Candidatus Rokubacteria bacterium GWA2_73_35;	0.000304	0.000658	0.000481	0.000455	0	0.000607	0.000708	0.000481	0.000278	0.000405	0.000278	0	0	0.000152	0.000304	0	0	0
Bacteria;Candidatus Rokubacteria;NA;NA;NA;NA;Candidatus Rokubacteria bacterium GWC2_70_16;	0.000557	0.000531	0.000544	0.000607	0	0.000936	0.000658	0.000683	0.00043	0.000455	0.00043	0.000329	0.000406	0.000203	0	0	0	0
Bacteria;Candidatus Rokubacteria;NA;NA;NA;NA;Candidatus Rokubacteria bacterium RBG_16_73_20;	0.000304	0	0.000152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Candidatus Rokubacteria;NA;NA;NA;NA;Candidatus Rokubacteria bacterium RIFCSPLOWO2_02_FULL_72_37;	0	0	0	0.000329	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Candidatus Rokubacteria;NA;NA;NA;NA;Candidatus Rokubacteria bacterium RIFCSPLOWO2_12_FULL_69_21;	0.00043	0.000607	0.0005185	0.000278	0	0	0.000278	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Candidatus Rokubacteria;NA;NA;NA;NA;Candidatus Rokubacteria bacterium RIFCSPLOWO2_12_FULL_71_19;	0	0	0	0.000329	0	0	0.000633	0.000506	0.000683	0.000405	0.00043	0	0	0	0	0	0	0
Bacteria;Candidatus Rokubacteria;NA;NA;NA;NA;Candidatus Rokubacteria bacterium RIFCSPLOWO2_12_FULL_71_22;	0.000481	0.001012	0.0007465	0.000961	0.000633	0.000633	0.000734	0.000633	0.000405	0.00038	0.000455	0.000557	0	0.0002785	0.000557	0	0	0
Bacteria;Candidatus Saccharibacteria;NA;NA;NA;Candidatus Saccharimonas;Candidatus Saccharimonas aalborgensis;	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002025	0.000405	0	0	0
Bacteria;Candidatus Saccharibacteria;NA;NA;NA;NA;Candidatus Saccharibacteria bacterium GW2011_GWC2_48_9;	0	0	0	0	0.000278	0	0.000278	0	0.000278	0	0	0	0	0	0	0	0	0
Bacteria;Candidatus Saccharibacteria;NA;NA;NA;NA;Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_02_FULL_47_12;	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000139	0.000278	0.000139	0.000278	0
Bacteria;Candidatus Saccharibacteria;NA;NA;NA;NA;Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_12_FULL_42_8;	0.002125	0.002252	0.0021885	0.001543	0.000506	0.001341	0.001113	0.000784	0.001543	0.001822	0.001316	0.002201	0.00264	0.002269	0.001898	0.003365	0.003264	0.003466
Bacteria;Candidatus Schekmanbacteria;NA;NA;NA;NA;Candidatus Schekmanbacteria bacterium RBG_13_48_7;	0.000278	0	0.000139	0	0.000354	0.000607	0.00043	0.000582	0	0	0	0	0	0	0	0	0	0
Bacteria;Candidatus Schekmanbacteria;NA;NA;NA;NA;Candidatus Schekmanbacteria bacterium RBG_16_38_10;	0	0.000481	0.0002405	0	0	0.000354	0.000455	0	0.000278	0	0.000278	0	0	0.0001645	0.000329	0	0	0
Bacteria;Candidatus Sungbacteria;NA;NA;NA;NA;Candidatus Sungbacteria bacterium RIFCSPHIGHO2_02_FULL_52_23;	0	0.000329	0.0001645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Candidatus Taylorbacteria;NA;NA;NA;NA;Candidatus Taylorbacteria bacterium RIFCSPHIGHO2_01_FULL_43_47;	0	0	0	0	0.000506	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Candidatus Taylorbacteria;NA;NA;NA;NA;Candidatus Taylorbacteria bacterium RIFCSPHIGHO2_01_FULL_46_22b;	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000177	0.000354	0	0	0
Bacteria;Candidatus Tectomicrobia;NA;NA;NA;Candidatus Entotheonella;Candidatus Entotheonella sp. TSY1;	0.002353	0.003441	0.002897	0.00425	0.002555	0.00339	0.003922	0.003036	0.002985	0.002732	0.003416	0.001594	0.001828	0.002255	0.002682	0.000911	0.000759	0.001063
Bacteria;Candidatus Tectomicrobia;NA;NA;NA;Candidatus Entotheonella;Candidatus Entotheonella sp. TSY2;	0.001619	0.001999	0.001809	0.002252	0.001796	0.002201	0.002606	0.002353	0.001442	0.001139	0.001619	0.000987	0.00099	0.001178	0.001366	0.000759	0.000683	0.000835
Bacteria;Candidatus Tectomicrobia;NA;NA;NA;Candidatus Entotheonella;uncultured Candidatus Entotheonella sp.;	0	0	0	0	0	0	0	0	0.000278	0	0	0	0	0	0	0	0	0
Bacteria;Candidatus Tectomicrobia;NA;NA;NA;NA;Candidatus Tectomicrobia bacterium RIFCSPLOWO2_02_FULL_70_19;	0	0.000278	0.000139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Candidatus Tectomicrobia;NA;NA;NA;NA;Candidatus Tectomicrobia bacterium RIFCSPLOWO2_12_FULL_69_37;	0	0	0	0	0	0.000304	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Candidatus Uhrbacteria;NA;NA;NA;NA;Candidatus Uhrbacteria bacterium GW2011_GWF2_41_16;	0	0	0	0	0	0	0	0	0	0.000354	0	0	0	0	0	0	0	0
Bacteria;Candidatus Uhrbacteria;NA;NA;NA;NA;Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_49_11;	0	0	0	0	0	0	0	0	0.000354	0	0.000278	0	0	0	0	0	0	0
Bacteria;Candidatus Wallbacteria;NA;NA;NA;NA;Candidatus Wallbacteria bacterium GWC2_49_35;	0	0	0	0	0.000304	0.000481	0.001113	0.000405	0	0	0	0	0	0	0	0	0	0
Bacteria;Candidatus Wildermuthbacteria;NA;NA;NA;NA;Candidatus Wildermuthbacteria bacterium GWA2_46_15;	0	0	0	0	0	0	0.000304	0	0	0.000354	0	0	0.000279	0.000633	0.000987	0	0	0
Bacteria;Candidatus Wirthbacteria;NA;NA;NA;NA;Candidatus Wirthbacteria bacterium CG2_30_54_11;	0	0	0	0	0	0	0.000304	0.000278	0	0	0	0	0	0.000152	0.000304	0	0	0
Bacteria;Candidatus Woesebacteria;NA;NA;NA;NA;Candidatus Woesebacteria bacterium GW2011_GWA1_39_8;	0	0	0	0	0	0	0	0	0.000354	0	0.000304	0	0	0	0	0	0	0
Bacteria;Candidatus Woesebacteria;NA;NA;NA;NA;Candidatus Woesebacteria bacterium GW2011_GWB1_39_12;	0	0	0	0.000278	0	0.000329	0	0.000481	0.00043	0	0.000278	0	0.000279	0.0008355	0.001392	0.000367	0.000329	0.000405
Bacteria;Candidatus Woesebacteria;NA;NA;NA;NA;Candidatus Woesebacteria bacterium RBG_13_36_22;	0.000961	0.000911	0.000936	0.000759	0	0.00038	0.000304	0	0.000481	0.000683	0.00043	0.00086	0	0.000392	0.000784	0.0003035	0.000607	0
Bacteria;Candidatus Woesebacteria;NA;NA;NA;NA;Candidatus Woesebacteria bacterium RBG_16_34_12;	0	0	0	0	0	0	0.000304	0	0.000405	0.000455	0.000329	0	0	0	0	0	0	0
Bacteria;Candidatus Woykebacteria;NA;NA;NA;NA;Candidatus Woykebacteria bacterium RBG_16_43_9;	0	0	0	0	0.000354	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Chlamydiae;Chlamydiia;Chlamydiales;Chlamydiaceae;Candidatus Rubidus;Candidatus Rubidus massiliensis;	0	0	0	0	0	0	0	0	0	0	0	0	0.000406	0.000456	0.000506	0	0	0
Bacteria;Chlamydiae;Chlamydiia;Chlamydiales;Chlamydiaceae;Chlamydia;Chlamydia abortus;	0.001037	0.000582	0.0008095	0.002049	0.000455	0.000759	0.000987	0.001898	0.000633	0.000633	0.000557	0	0.001092	0.0008495	0.000607	0.0008225	0.001645	0
Bacteria;Chlamydiae;Chlamydiia;Chlamydiales;Chlamydiaceae;Chlamydia;Chlamydia muridarum;	0.000607	0.000658	0.0006325	0.000481	0	0.000658	0.000329	0.000405	0.000607	0.000658	0.000506	0.000531	0.001016	0.000685	0.000354	0.000974	0.000784	0.001164
Bacteria;Chlamydiae;Chlamydiia;Chlamydiales;Chlamydiaceae;Chlamydia;Chlamydia pneumoniae;	0.00425	0.003669	0.0039595	0.002505	0.001543	0.002631	0.002252	0.001594	0.00291	0.003112	0.002682	0.003542	0.004976	0.0042715	0.003567	0.004946	0.00506	0.004832
Bacteria;Chlamydiae;Chlamydiia;Chlamydiales;Chlamydiaceae;Chlamydia;Chlamydia psittaci;	0.000582	0.000278	0.00043	0.000557	0	0.000278	0.000304	0.000506	0.00043	0	0	0	0	0.000215	0.00043	0.0002785	0.000557	0
Bacteria;Chlamydiae;Chlamydiia;Chlamydiales;Chlamydiaceae;Chlamydia;Chlamydia sp. 'Diamant';	0	0	0	0	0	0	0	0	0	0	0	0	0.000406	0.0004815	0.000557	0	0	0
Bacteria;Chlamydiae;Chlamydiia;Chlamydiales;Chlamydiaceae;Chlamydia;Chlamydia trachomatis;	0.007666	0.004832	0.006249	0.003441	0.001771	0.002277	0.004048	0.002783	0.006477	0.000582	0.001341	0.001872	0.000508	0.0026195	0.004731	0.0008225	0.001139	0.000506
Bacteria;Chlamydiae;Chlamydiia;Chlamydiales;NA;NA;Chlamydiales bacterium 38-26;	0.000658	0.000961	0.0008095	0.001898	0.000961	0.000911	0.004073	0.001366	0.002834	0.005971	0.003061	0.000658	0.010663	0.0092025	0.007742	0.000569	0.00086	0.000278
Bacteria;Chlamydiae;Chlamydiia;Parachlamydiales;Criblamydiaceae;Criblamydia;Criblamydia sequanensis;	0.000557	0.000911	0.000734	0.00043	0.000886	0.001012	0.000633	0.000557	0.000481	0.000987	0.000582	0	0.001549	0.001255	0.000961	0.000139	0	0.000278
Bacteria;Chlamydiae;Chlamydiia;Parachlamydiales;Criblamydiaceae;Estrella;Estrella lausannensis;	0.00038	0.000911	0.0006455	0.00038	0.000481	0.000354	0.00043	0.000633	0.000354	0.00038	0.000481	0.000278	0.001041	0.001052	0.001063	0.0003545	0.000304	0.000405
Bacteria;Chlamydiae;Chlamydiia;Parachlamydiales;Parachlamydiaceae;Candidatus Protochlamydia;Candidatus Protochlamydia amoebophila;	0	0	0	0	0	0	0.00038	0	0.000304	0	0	0	0.000762	0.000634	0.000506	0	0	0
Bacteria;Chlamydiae;Chlamydiia;Parachlamydiales;Parachlamydiaceae;Candidatus Protochlamydia;Candidatus Protochlamydia sp. R18;	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000139	0.000278	0	0	0
Bacteria;Chlamydiae;Chlamydiia;Parachlamydiales;Parachlamydiaceae;Candidatus Protochlamydia;Candidatus Protochlamydia sp. W-9;	0	0	0	0	0	0	0	0	0.000329	0	0	0	0.000355	0.0003295	0.000304	0	0	0
Bacteria;Chlamydiae;Chlamydiia;Parachlamydiales;Parachlamydiaceae;Candidatus Protochlamydia;Protochlamydia naegleriophila;	0	0	0	0	0	0	0	0	0	0.000329	0	0	0.000812	0.0007225	0.000633	0	0	0
Bacteria;Chlamydiae;Chlamydiia;Parachlamydiales;Parachlamydiaceae;NA;Parachlamydiaceae bacterium HS-T3;	0.000784	0.000784	0.000784	0.00038	0.000531	0.000531	0.000405	0.000506	0.000405	0.000835	0.00043	0.00043	0.001676	0.0015715	0.001467	0.00019	0.00038	0
Bacteria;Chlamydiae;Chlamydiia;Parachlamydiales;Parachlamydiaceae;Neochlamydia;Neochlamydia sp. TUME1;	0	0	0	0	0.000354	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Chlamydiae;Chlamydiia;Parachlamydiales;Parachlamydiaceae;Parachlamydia;Parachlamydia acanthamoebae;	0.001088	0.001113	0.0011005	0.000835	0.001316	0.000784	0.00081	0.001619	0.000911	0.001189	0.001012	0.000784	0.00292	0.002611	0.002302	0.0006455	0.000734	0.000557
Bacteria;Chlamydiae;Chlamydiia;Parachlamydiales;Parachlamydiaceae;Parachlamydia;Parachlamydia sp. C2;	0.000886	0.000936	0.000911	0.000759	0.001417	0.00043	0.001442	0.001214	0.002328	0.005288	0.003846	0.001493	0.014471	0.013042	0.011613	0.0004805	0.000506	0.000455
Bacteria;Chlamydiae;Chlamydiia;Parachlamydiales;Simkaniaceae;Simkania;Simkania negevensis;	0.000633	0.000708	0.0006705	0.00081	0.001619	0.000455	0.000607	0.000886	0.000683	0.000405	0.00038	0.000405	0.000584	0.0008865	0.001189	0.0003795	0.000304	0.000455
Bacteria;Chlamydiae;Chlamydiia;Parachlamydiales;Waddliaceae;Waddlia;Waddlia chondrophila;	0.000329	0.000708	0.0005185	0.000557	0.00081	0.000531	0.000531	0.000304	0.000531	0.000633	0	0.000354	0.001371	0.0011915	0.001012	0	0	0
Bacteria;Chlamydiae;NA;NA;NA;NA;Chlamydiae bacterium RIFCSPHIGHO2_12_FULL_49_11;	0	0	0	0	0.000278	0	0	0	0	0	0	0	0	0.00019	0.00038	0	0	0
Bacteria;Chlamydiae;NA;NA;NA;NA;Chlamydiae bacterium RIFCSPHIGHO2_12_FULL_49_9;	0.000633	0.000531	0.000582	0	0.000481	0	0	0.00043	0	0	0	0	0.00033	0.0005065	0.000683	0	0	0
Bacteria;Chlamydiae;NA;NA;NA;NA;Chlamydiae bacterium SM23_39;	0	0	0	0	0	0	0	0	0	0.000304	0	0	0.000381	0.0001905	0	0	0	0
Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobaculum;Chlorobaculum limnaeum;	0.000354	0.000455	0.0004045	0.000582	0.00081	0.000759	0.000455	0.000329	0.00043	0.000405	0.000633	0	0.000305	0.0003045	0.000304	0	0	0
Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobaculum;Chlorobaculum parvum;	0	0.000481	0.0002405	0	0.000329	0.000304	0.000304	0.000329	0	0	0	0	0	0	0	0	0	0
Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobaculum;Chlorobaculum tepidum;	0	0.000329	0.0001645	0.000531	0.000405	0.000582	0.000708	0.000582	0.001063	0.002049	0.000886	0.000354	0.000381	0.0001905	0	0	0	0
Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobium;Chlorobium chlorochromatii;	0.00129	0.000911	0.0011005	0.001392	0.001139	0.001594	0.00167	0.001746	0.000987	0.000759	0.000886	0.000759	0.000609	0.0009245	0.00124	0.000734	0.000835	0.000633
Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobium;Chlorobium ferrooxidans;	0	0	0	0.000304	0	0	0.000405	0.000455	0	0	0	0	0	0.0002405	0.000481	0	0	0
Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobium;Chlorobium limicola;	0.000759	0.000557	0.000658	0.000961	0.000708	0.000911	0.000911	0.000708	0.001012	0.001417	0.000759	0.00038	0.000635	0.0006465	0.000658	0.000291	0.000304	0.000278
Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobium;Chlorobium phaeobacteroides;	0.000911	0.001594	0.0012525	0.001695	0.001366	0.001569	0.001518	0.001645	0.001493	0.001265	0.002049	0.000506	0.000406	0.0005825	0.000759	0.0004305	0.000481	0.00038
Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobium;Chlorobium phaeovibrioides;	0.000304	0	0.000152	0	0.001012	0	0	0.000354	0	0	0	0	0	0	0	0	0	0
Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobium;Chlorobium sp. GBChlB;	0.000911	0.002024	0.0014675	0.002125	0.007843	0.002581	0.001872	0.001543	0.001948	0.002404	0.001872	0.001139	0.000533	0.000975	0.001417	0.0004175	0.000329	0.000506
Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobium;Chlorobium sp. KB01;	0	0	0	0	0	0.000304	0.000405	0	0.000278	0	0	0	0	0.00019	0.00038	0	0	0
Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chloroherpeton;Chloroherpeton thalassium;	0.000987	0.001392	0.0011895	0.001113	0.00334	0.001265	0.001063	0.001113	0.00081	0.001214	0.000987	0.000481	0.000584	0.000798	0.001012	0.000683	0.000961	0.000405
Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Pelodictyon;Pelodictyon luteolum;	0.000607	0.000607	0.000607	0.000987	0.000708	0.000759	0.001164	0.00086	0.001417	0.000759	0.000557	0.000278	0	0.000443	0.000886	0.0004805	0.000506	0.000455
Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Pelodictyon;Pelodictyon phaeoclathratiforme;	0.000683	0.000658	0.0006705	0.001341	0.001973	0.001037	0.001113	0.000987	0.001088	0.001265	0.001037	0.000557	0.000889	0.0010265	0.001164	0.0002025	0.000405	0
Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Prosthecochloris;Prosthecochloris aestuarii;	0.000354	0.000683	0.0005185	0.000936	0.000405	0.00081	0.000886	0.000506	0.000683	0.000633	0.000683	0.000329	0	0.0002785	0.000557	0	0	0
Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Prosthecochloris;Prosthecochloris sp. CIB 2401;	0.000506	0.000329	0.0004175	0.000557	0.00038	0.000557	0.000506	0.00043	0.00038	0.000354	0.000506	0.000304	0	0.0002655	0.000531	0.0001645	0	0.000329
Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Prosthecochloris;Prosthecochloris sp. HL-130-GSB;	0	0.000405	0.0002025	0.000531	0.000936	0.000481	0.000557	0.000506	0.000481	0.000405	0.000405	0	0	0.0002275	0.000455	0	0	0
Bacteria;Chlorobi;NA;NA;NA;NA;Chlorobi bacterium NICIL-2;	0.001796	0.002404	0.0021	0.003213	0.015408	0.005946	0.003011	0.003137	0.001746	0.001973	0.001569	0.000683	0.001371	0.001318	0.001265	0.0008475	0.000658	0.001037
Bacteria;Chlorobi;NA;NA;NA;NA;Chlorobi bacterium OLB4;	0	0	0	0	0	0	0.000329	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Chlorobi;NA;NA;NA;NA;Chlorobi bacterium OLB5;	0.000987	0.001012	0.0009995	0.001493	0.003441	0.002328	0.001543	0.001619	0.001164	0.002454	0.001214	0.000531	0.001066	0.001368	0.00167	0.0005565	0.00043	0.000683
Bacteria;Chlorobi;NA;NA;NA;NA;Chlorobi bacterium OLB6;	0.001695	0.001645	0.00167	0.004605	0.013586	0.009108	0.004428	0.00592	0.002125	0.001645	0.002252	0.000987	0.001726	0.0021915	0.002657	0.0011135	0.000886	0.001341
Bacteria;Chlorobi;NA;NA;NA;NA;Chlorobi bacterium OLB7;	0.001594	0.002176	0.001885	0.002606	0.015281	0.005515	0.002631	0.002657	0.001645	0.001898	0.002024	0.000911	0.000939	0.0013295	0.00172	0.000721	0.000455	0.000987
