geneID	Acir.mT19_11-3-1-1	Acir.mT19_11-3-1-2	Acir.mT19_11-3-2-1	Acir.mT19_11-3-2-2	Acir.mT19_11-3-3-1	Acir.mT19_11-3-3-2	Acir.mT19_12-4-1-1	Acir.mT19_12-4-1-2	Acir.mT19_12-4-2-1	Acir.mT19_12-4-2-2	Acir.mT19_12-4-3-1	Acir.mT19_12-4-3-2	Acir.mT19_6-15-1-1	Acir.mT19_6-15-1-2	Acir.mT19_6-15-2-1	Acir.mT19_6-15-2-2	Acir.mT19_6-15-3-1	Acir.mT19_6-15-3-2	Acir.mT19_7-23-1-1	Acir.mT19_7-23-1-2	Acir.mT19_7-23-2-1	Acir.mT19_7-23-2-2	Acir.mT19_7-23-3-1	Acir.mT19_7-23-3-2	Acir.mT19_9-10-1-1	Acir.mT19_9-10-1-2	Acir.mT19_9-10-2-1	Acir.mT19_9-10-2-2	Acir.mT19_9-10-3-1	Acir.mT19_9-10-3-2	Acir.mT19_9-29-1-1	Acir.mT19_9-29-1-2	Acir.mT19_9-29-2-1	Acir.mT19_9-29-2-2	Acir.mT19_9-29-3-1	Acir.mT19_9-29-3-2
ACIR310F_RS0114590_rpiA	1.00	0.00	9.00	0.00	18.00	12.00	0.00	0.00	32.00	33.00	89.00	91.00	1.00	0.00	0.00	0.00	0.00	15.00	0.00	0.00	68.00	35.00	18.00	6.00	5.00	8.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106320_ACIR310F_RS0106320	0.00	0.00	4.00	0.00	6.00	21.00	0.00	0.00	31.00	33.00	57.00	76.00	0.00	0.00	0.00	0.00	0.00	23.00	7.00	0.00	72.00	88.00	8.00	8.00	3.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0117865_hoxU	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0109630_ACIR310F_RS0109630	0.00	0.00	0.00	0.00	7.00	6.00	0.00	0.00	0.00	1.00	5.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0120900_ACIR310F_RS0120900	0.00	0.00	0.00	2.00	17.00	49.00	0.00	0.00	31.00	26.00	91.00	60.00	1.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	33.00	66.00	13.00	2.00	5.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101000_ACIR310F_RS0101000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0119175_ACIR310F_RS0119175	0.00	1.00	9.00	6.00	47.00	86.00	0.00	0.00	86.00	114.00	450.00	466.00	7.00	0.00	0.00	1.00	0.00	27.00	5.00	0.00	308.00	243.00	31.00	30.00	23.00	29.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	2.00	0.00
ACIR310F_RS0107165_psbH	0.00	0.00	0.00	0.00	8.00	13.00	0.00	0.00	3.00	6.00	37.00	32.00	0.00	0.00	1.00	0.00	0.00	16.00	0.00	0.00	9.00	18.00	2.00	4.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0103705_mgtE	2.00	0.00	0.00	0.00	6.00	10.00	0.00	0.00	8.00	10.00	19.00	34.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	61.00	32.00	1.00	0.00	2.00	17.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0108410_purB	1.00	0.00	2.00	12.00	54.00	83.00	0.00	0.00	122.00	130.00	318.00	258.00	4.00	0.00	0.00	0.00	0.00	42.00	6.00	0.00	334.00	188.00	11.00	6.00	29.00	31.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS27355_ACIR310F_RS27355	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106660_ACIR310F_RS0106660	0.00	1.00	0.00	0.00	1.00	1.00	0.00	0.00	7.00	9.00	16.00	39.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	6.00	12.00	2.00	0.00	1.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101180_ACIR310F_RS0101180	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0119515_ACIR310F_RS0119515	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	3.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101595_rpsD	6.00	2.00	22.00	39.00	267.00	362.00	21.00	1.00	479.00	696.00	1094.00	1166.00	16.00	0.00	0.00	1.00	3.00	122.00	19.00	9.00	546.00	391.00	63.00	30.00	104.00	123.00	10.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0115820_ACIR310F_RS0115820	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0102005_ACIR310F_RS0102005	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	6.00	4.00	14.00	12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.00	11.00	5.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0120670_ACIR310F_RS0120670	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0119495_ACIR310F_RS0119495	0.00	0.00	0.00	0.00	8.00	5.00	0.00	0.00	3.00	11.00	25.00	36.00	0.00	0.00	0.00	0.00	0.00	6.00	0.00	0.00	21.00	25.00	4.00	0.00	12.00	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0107205_modB	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	3.00	4.00	2.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	5.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS21440_ACIR310F_RS21440	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106150_ACIR310F_RS0106150	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0118085_rnc	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	5.00	3.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	11.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0100790_ACIR310F_RS0100790	0.00	0.00	0.00	0.00	4.00	6.00	0.00	0.00	14.00	3.00	16.00	30.00	1.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	38.00	47.00	2.00	6.00	5.00	15.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0111270_tyrS	0.00	0.00	0.00	0.00	3.00	4.00	0.00	0.00	5.00	6.00	9.00	11.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	31.00	60.00	3.00	0.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS26435_ACIR310F_RS26435	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0105630_lptB	0.00	0.00	0.00	0.00	3.00	4.00	0.00	0.00	8.00	5.00	14.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.00	20.00	0.00	6.00	5.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0112065_ACIR310F_RS0112065	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101185_ACIR310F_RS0101185	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0114885_ACIR310F_RS0114885	0.00	2.00	0.00	0.00	24.00	48.00	0.00	0.00	50.00	63.00	210.00	147.00	2.00	0.00	0.00	0.00	0.00	31.00	0.00	0.00	76.00	121.00	12.00	1.00	11.00	11.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ACIR310F_RS0114310_ACIR310F_RS0114310	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	5.00	9.00	29.00	22.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	1.00	0.00	0.00	8.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0105985_ACIR310F_RS0105985	0.00	0.00	0.00	0.00	0.00	2.00	0.00	4.00	2.00	5.00	6.00	16.00	0.00	0.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	10.00	0.00	0.00	4.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101705_ACIR310F_RS0101705	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS21905_ACIR310F_RS21905	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0115330_ACIR310F_RS0115330	0.00	0.00	5.00	13.00	73.00	44.00	0.00	0.00	27.00	7.00	92.00	109.00	3.00	1.00	4.00	0.00	0.00	17.00	15.00	0.00	260.00	152.00	22.00	14.00	41.00	50.00	0.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS21465_ACIR310F_RS21465	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0100415_ACIR310F_RS0100415	0.00	0.00	0.00	0.00	6.00	7.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	14.00	6.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS21170_ACIR310F_RS21170	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	11.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.00	2.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0120450_ACIR310F_RS0120450	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0118495_ACIR310F_RS0118495	0.00	1.00	4.00	6.00	1.00	1.00	0.00	0.00	22.00	28.00	98.00	100.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	103.00	94.00	9.00	5.00	13.00	16.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0114910_ACIR310F_RS0114910	0.00	0.00	3.00	8.00	4.00	17.00	0.00	0.00	34.00	16.00	77.00	95.00	3.00	0.00	1.00	0.00	0.00	4.00	0.00	0.00	75.00	34.00	0.00	5.00	8.00	14.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0112600_ACIR310F_RS0112600	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	7.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0107060_ACIR310F_RS0107060	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	4.00	7.00	9.00	0.00	0.00	0.00	1.00	0.00	13.00	0.00	0.00	311.00	193.00	24.00	0.00	1.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS23605_ACIR310F_RS23605	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0113355_mazG	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0120335_ACIR310F_RS0120335	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	3.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS21890_ACIR310F_RS21890	0.00	0.00	0.00	0.00	4.00	1.00	0.00	0.00	0.00	1.00	0.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	1.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106370_ACIR310F_RS0106370	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	4.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.00	5.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0111610_ACIR310F_RS0111610	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	2.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0111435_ACIR310F_RS0111435	0.00	0.00	0.00	0.00	1.00	3.00	0.00	0.00	4.00	3.00	5.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	56.00	47.00	7.00	7.00	2.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0104635_ACIR310F_RS0104635	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0103890_polA	0.00	0.00	0.00	0.00	5.00	2.00	0.00	0.00	7.00	2.00	26.00	20.00	0.00	0.00	0.00	0.00	0.00	9.00	0.00	0.00	19.00	30.00	3.00	0.00	6.00	12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS26815_ACIR310F_RS26815	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS21260_ACIR310F_RS21260	44.00	26.00	373.00	372.00	2438.00	2054.00	75.00	47.00	3595.00	3037.00	6151.00	6407.00	142.00	3.00	7.00	9.00	2.00	901.00	95.00	19.00	3911.00	2426.00	892.00	444.00	752.00	840.00	39.00	67.00	0.00	0.00	1.00	0.00	4.00	9.00	0.00	0.00
ACIR310F_RS0120740_ACIR310F_RS0120740	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	1.00	7.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	5.00	4.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106900_ACIR310F_RS0106900	0.00	0.00	0.00	0.00	1.00	2.00	0.00	0.00	7.00	4.00	57.00	78.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	3.00	0.00	4.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS26950_ACIR310F_RS26950	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101545_ACIR310F_RS0101545	0.00	1.00	0.00	0.00	11.00	23.00	0.00	0.00	35.00	6.00	69.00	70.00	0.00	1.00	0.00	0.00	3.00	18.00	0.00	0.00	47.00	47.00	20.00	4.00	7.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0100955_ACIR310F_RS0100955	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	7.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0117075_queF	0.00	0.00	0.00	0.00	2.00	6.00	0.00	0.00	0.00	4.00	13.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22.00	10.00	0.00	3.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0105545_ACIR310F_RS0105545	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0110830_ACIR310F_RS0110830	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0104205_mutL	0.00	0.00	0.00	0.00	0.00	1.00	6.00	0.00	5.00	1.00	5.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	6.00	3.00	0.00	3.00	2.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0119025_ACIR310F_RS0119025	0.00	0.00	0.00	0.00	4.00	2.00	0.00	0.00	6.00	6.00	17.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.00	20.00	5.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS23055_ACIR310F_RS23055	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106520_ACIR310F_RS0106520	0.00	0.00	0.00	23.00	34.00	56.00	10.00	0.00	64.00	73.00	190.00	154.00	7.00	0.00	2.00	0.00	0.00	21.00	0.00	0.00	271.00	295.00	31.00	28.00	19.00	29.00	0.00	4.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0120960_ACIR310F_RS0120960	4.00	0.00	14.00	1.00	46.00	95.00	1.00	6.00	149.00	118.00	279.00	344.00	3.00	0.00	0.00	0.00	11.00	92.00	0.00	0.00	332.00	339.00	84.00	20.00	14.00	15.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS24500_ACIR310F_RS24500	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0103930_ACIR310F_RS0103930	0.00	0.00	6.00	0.00	2.00	8.00	0.00	0.00	2.00	1.00	8.00	32.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	21.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0100740_ACIR310F_RS0100740	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0111505_ACIR310F_RS0111505	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS27160_ACIR310F_RS27160	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0103485_ACIR310F_RS0103485	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	8.00	6.00	30.00	26.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	34.00	12.00	0.00	0.00	1.00	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0107850_ACIR310F_RS0107850	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	2.00	3.00	12.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	14.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0119995_ligA	0.00	1.00	0.00	0.00	3.00	2.00	0.00	0.00	10.00	6.00	32.00	21.00	0.00	0.00	0.00	0.00	0.00	16.00	0.00	0.00	33.00	43.00	9.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0107030_ACIR310F_RS0107030	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	19.00	15.00	8.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0104455_ACIR310F_RS0104455	0.00	0.00	0.00	0.00	3.00	7.00	0.00	0.00	9.00	7.00	13.00	21.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0117635_thiO	0.00	1.00	0.00	0.00	21.00	25.00	0.00	0.00	35.00	49.00	167.00	117.00	0.00	0.00	0.00	0.00	0.00	9.00	4.00	0.00	126.00	127.00	15.00	6.00	13.00	16.00	1.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101735_ACIR310F_RS0101735	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
