taxon_name	mG19_06-15-1	mG19_06-15-2	mG19_06-15-3	mG19_07-23-1	mG19_07-23-2	mG19_07-23-3	mG19_09-10-1	mG19_09-10-2	mG19_09-10-3	mG19_09-29-1	mG19_09-29-2	mG19_09-29-3	mG19_11-3-1	mG19_11-3-2	mG19_11-3-3	mG19_12-4-1	mG19_12-4-2	mG19_12-4-3
Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Sphaerochaeta;	0.00043	0.000531	0.0004805	0.00081	0.000481	0.000506	0.000987	0.000987	0.000329	0	0	0	0	0.001923	0.000658	0.000392	0.000329	0.000455
Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta;	0.002378	0.003188	0.002783	0.003972	0.002783	0.004782	0.004731	0.005187	0.003618	0.003694	0.003238	0.001392	0.002767	0.0043565	0.003846	0.001733	0.001619	0.001847
Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;	0.004225	0.005769	0.004997	0.006932	0.006097	0.006123	0.005515	0.0063	0.003744	0.003517	0.003618	0.002606	0.002539	0.001586	0.005946	0.0028715	0.003137	0.002606
Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Acetomicrobium;	0	0.000405	0.0002025	0.00081	0.000607	0.000531	0.000531	0.00086	0.000759	0.000607	0.000582	0	0.00033	0.0003295	0.000633	0.000152	0.000304	0
Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Aminiphilus;	0.000405	0.000961	0.000683	0.001063	0.000784	0.000961	0.00086	0.000936	0.000708	0.000557	0.000835	0.000278	0.000279	0.0003165	0.000329	0.000139	0.000278	0
Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Aminobacterium;	0	0.000531	0.0002655	0.00043	0.000278	0.000405	0.000354	0.000658	0.000329	0.00038	0.000405	0	0	0.000291	0.000354	0	0	0
Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Aminomonas;	0.000354	0.000354	0.000354	0.000304	0	0.000278	0.000405	0.000481	0	0	0.000304	0	0	0.000253	0.000582	0	0	0
Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Dethiosulfovibrio;	0.000405	0.000633	0.000519	0.000557	0.000304	0.000734	0.000658	0.000784	0.000633	0.000278	0.00043	0	0.000381	0.0001905	0.000506	0	0	0
Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Fretibacterium;	0.000278	0.000278	0.000278	0.000354	0.000329	0	0.000329	0.000304	0	0.00043	0	0	0	0.0002025	0	0	0	0
Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Jonquetella;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000405	0	0	0
Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Pyramidobacter;	0.000304	0.00043	0.000367	0	0	0.000481	0.000405	0.000329	0	0	0	0	0	0	0	0	0	0
Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Synergistes;	0	0	0	0	0.000354	0.000354	0.000278	0.000354	0	0	0	0	0	0.00019	0	0	0	0
Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Thermanaerovibrio;	0.000481	0.000683	0.000582	0.000405	0.000506	0.00038	0.00043	0.000557	0.000354	0.000278	0.00043	0	0	0	0.00038	0	0	0
Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae;Thermovirga;	0	0.000506	0.000253	0	0	0.000329	0	0	0.000329	0	0	0	0	0.0005695	0	0	0	0
Bacteria;Tenericutes;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;	0.000455	0.000607	0.000531	0.000506	0.001265	0.001088	0.000607	0.001063	0.00043	0.000557	0	0	0.000508	0.000545	0.001139	0.0003415	0.000329	0.000354
Bacteria;Tenericutes;Mollicutes;Acholeplasmatales;Acholeplasmataceae;Candidatus Phytoplasma;	0.000329	0	0.0001645	0.000329	0	0.000405	0.00081	0.001088	0.000329	0	0	0	0	0.000291	0.000582	0	0	0
Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma;	0	0.000405	0.0002025	0.000405	0.00043	0.000506	0.000784	0.000911	0.00038	0.00038	0.000481	0	0.000406	0.0017715	0.000582	0	0	0
Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;	0.00081	0.001139	0.0009745	0.001088	0.001366	0.002176	0.002479	0.003163	0.000784	0.000481	0.00086	0.000531	0.000889	0.0006345	0.003137	0.0009995	0.001012	0.000987
Bacteria;Tenericutes;NA;NA;NA;Candidatus Izimaplasma;	0	0	0	0	0	0.000354	0	0.000304	0	0	0	0	0	0.0002405	0.00038	0	0	0
Bacteria;Thermodesulfobacteria;Thermodesulfobacteria;Thermodesulfobacteriales;Thermodesulfobacteriaceae;Caldimicrobium;	0	0	0	0.000405	0.000304	0.000329	0.000481	0.00043	0	0.00038	0	0	0.000305	0.0005575	0.000481	0.000139	0	0.000278
Bacteria;Thermodesulfobacteria;Thermodesulfobacteria;Thermodesulfobacteriales;Thermodesulfobacteriaceae;Thermodesulfatator;	0.00043	0.000506	0.000468	0.000886	0.000734	0.00086	0.001063	0.000759	0.000759	0.000278	0.000455	0.000329	0.000406	0.0004055	0.00081	0.00043	0.000329	0.000531
Bacteria;Thermodesulfobacteria;Thermodesulfobacteria;Thermodesulfobacteriales;Thermodesulfobacteriaceae;Thermodesulfobacterium;	0	0.000784	0.000392	0.000506	0.000683	0.000708	0.000481	0.00081	0.000455	0.000304	0.000329	0	0	0.000177	0.000405	0.00019	0	0.00038
Bacteria;Thermodesulfobacteria;Thermodesulfobacteria;Thermodesulfobacteriales;Thermodesulfobacteriaceae;Thermosulfurimonas;	0.00043	0.000607	0.0005185	0.000734	0	0.000354	0.000481	0.000405	0.000607	0.000633	0.000582	0.000354	0	0.000177	0.000354	0	0	0
Bacteria;Thermotogae;Thermotogae;Kosmotogales;Kosmotogaceae;Kosmotoga;	0.000278	0.000759	0.0005185	0.000557	0.000506	0.000455	0.000405	0.00043	0.00038	0.00043	0	0.000304	0	0.000253	0.000354	0	0	0
Bacteria;Thermotogae;Thermotogae;Kosmotogales;Kosmotogaceae;Mesotoga;	0	0.000278	0.000139	0	0	0.00038	0.000531	0.000633	0.000304	0.000304	0	0	0	0	0.000506	0	0	0
Bacteria;Thermotogae;Thermotogae;Mesoaciditogales;Mesoaciditogaceae;Mesoaciditoga;	0	0	0	0	0	0	0	0.000278	0	0	0	0	0	0.00019	0	0	0	0
Bacteria;Thermotogae;Thermotogae;Petrotogales;NA;Marinitoga;	0	0	0	0.000633	0	0.000506	0.00043	0.000658	0	0.000304	0.000278	0	0	0.000253	0.00038	0	0	0
Bacteria;Thermotogae;Thermotogae;Petrotogales;NA;Petrotoga;	0.00038	0	0.00019	0.000405	0	0.000278	0.000329	0.000278	0.000278	0.001037	0.000278	0	0.000457	0.000431	0.000506	0	0	0
Bacteria;Thermotogae;Thermotogae;Thermotogales;Fervidobacteriaceae;Fervidobacterium;	0	0.000455	0.0002275	0.000405	0.000405	0.000708	0.000759	0.000759	0.00038	0.00038	0.000481	0	0	0.000215	0.000405	0.000152	0.000304	0
Bacteria;Thermotogae;Thermotogae;Thermotogales;Fervidobacteriaceae;Thermosipho;	0	0.000278	0.000139	0.00038	0	0.000455	0.000329	0.000481	0	0	0	0	0	0.000215	0.00043	0.000152	0.000304	0
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Pseudothermotoga;	0	0.000354	0.000177	0	0	0.000329	0.00038	0.000329	0	0	0	0	0	0.00062	0.00043	0	0	0
Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae;Thermotoga;	0.000481	0.001467	0.000974	0.001316	0.000708	0.001139	0.001214	0.00172	0.00086	0.000708	0.000708	0.000759	0.000635	0.0010005	0.00124	0.0005185	0.00043	0.000607
Bacteria;Verrucomicrobia;Methylacidiphilae;Methylacidiphilales;Methylacidiphilaceae;Methylacidiphilum;	0.000734	0.001417	0.0010755	0.000759	0.000531	0.00129	0.001265	0.001796	0.000557	0.00038	0.000582	0.000354	0.000305	0.0039475	0.001366	0.00062	0.000633	0.000607
Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Cephaloticoccus;	0.001796	0.002505	0.0021505	0.002783	0.002859	0.0063	0.004984	0.009209	0.001189	0.000633	0.001847	0.00081	0.001472	0.001343	0.00759	0.00358	0.00339	0.00377
Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Diplosphaera;	0.001594	0.001467	0.0015305	0.001189	0.00086	0.000961	0.00124	0.001189	0.000683	0.000557	0.001189	0.001973	0.000508	0.004302	0.001214	0.000468	0.000506	0.00043
Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Lacunisphaera;	0.001999	0.003466	0.0027325	0.004503	0.004023	0.008552	0.00888	0.01222	0.004073	0.002226	0.003188	0.001139	0.001625	0.0117425	0.008096	0.0045035	0.003922	0.005085
Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;Opitutus;	0.006376	0.008602	0.007489	0.010221	0.01093	0.023428	0.022593	0.036888	0.005035	0.003669	0.00587	0.002935	0.003656	0.00642	0.02186	0.0102595	0.009918	0.010601
Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Coraliomargarita;	0.002555	0.003542	0.0030485	0.00124	0.00172	0.002657	0.001822	0.003365	0.000886	0.000961	0.001063	0.00086	0.001295	0.009452	0.009184	0.005237	0.005262	0.005212
Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;	0.003542	0.013561	0.0085515	0.006755	0.007438	0.019152	0.017761	0.018545	0.004503	0.001594	0.00463	0.00296	0.002107	0.0014075	0.017609	0.0088175	0.009336	0.008299
Bacteria;Verrucomicrobia;Spartobacteria;NA;NA;Candidatus Xiphinematobacter;	0.00038	0.000759	0.0005695	0.000405	0.000481	0.001113	0.00081	0.000531	0.00038	0	0.000481	0.000304	0	0.0008225	0.000708	0.0004555	0.00043	0.000481
Bacteria;Verrucomicrobia;Spartobacteria;NA;NA;Terrimicrobium;	0.000531	0.003238	0.0018845	0.001973	0.001796	0.00382	0.002657	0.00253	0.00086	0	0.000784	0.001063	0	0.0016445	0.001645	0.0016445	0.001973	0.001316
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;	0.001063	0.002985	0.002024	0.001923	0.002151	0.003061	0.002682	0.002581	0.001316	0.001063	0.001265	0.000759	0.000533	0.0020755	0.003289	0.001771	0.001872	0.00167
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Rubritalea;	0.001619	0.004579	0.003099	0.002201	0.0021	0.005237	0.003618	0.004655	0.001316	0.001063	0.001619	0.000708	0.000762	0.014891	0.003618	0.002391	0.002429	0.002353
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobia subdivision 3;Pedosphaera;	0.00592	0.011967	0.0089435	0.007818	0.007767	0.018469	0.025478	0.044756	0.004048	0.001493	0.006882	0.002226	0.003935	0.006218	0.02902	0.008008	0.007464	0.008552
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Haloferula;	0.002479	0.00635	0.0044145	0.003466	0.006249	0.009968	0.007185	0.008071	0.001872	0.000835	0.002404	0.001594	0.001244	0.008731	0.008501	0.0050225	0.005617	0.004428
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Prosthecobacter;	0.011765	0.065275	0.03852	0.007919	0.008577	0.015939	0.015914	0.015383	0.002606	0.00124	0.003694	0.00167	0.001422	0.0096925	0.016218	0.0111825	0.011208	0.011157
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Verrucomicrobium;	0.005895	0.022973	0.014434	0.008653	0.008501	0.019405	0.017812	0.019937	0.004706	0.003188	0.006376	0.003087	0.003148	0.0021055	0.017963	0.0113975	0.01098	0.011815
Bacteria;candidate division NC10;NA;NA;NA;Candidatus Methylomirabilis;	0.000835	0.001923	0.001379	0.001695	0.003011	0.001796	0.001619	0.001645	0.001012	0.000708	0.001493	0.000784	0.00066	0.012841	0.001063	0.000607	0.000708	0.000506
Eukaryota;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;	0.034687	0.015813	0.02525	0.011259	0.006477	0.009994	0.022948	0.020822	0.024314	0.002252	0.007464	0.006781	0.00231	0.0022305	0.025022	0.0059585	0.008754	0.003163
Eukaryota;Apicomplexa;Aconoidasida;NA;Babesiidae;Babesia;	0.001366	0.000835	0.0011005	0.001518	0.00081	0.001746	0.00253	0.003289	0.001214	0.000278	0.000481	0.00043	0.000609	0.0012785	0.002151	0.001088	0.001695	0.000481
Eukaryota;Apicomplexa;Aconoidasida;NA;Theileriidae;Theileria;	0.000278	0.000506	0.000392	0.001189	0.000886	0.001619	0.0021	0.003137	0.000987	0.00038	0.000607	0.00038	0.000914	0.0014185	0.001948	0.0007845	0.000936	0.000633
Eukaryota;Apicomplexa;Coccidia;Eucoccidiorida;Cryptosporidiidae;Cryptosporidium;	0.000481	0.000405	0.000443	0.000961	0.001063	0.002404	0.002378	0.003719	0.001341	0.000683	0.000607	0.000329	0.000508	0.0007095	0.001923	0.0008985	0.001164	0.000633
Eukaryota;Apicomplexa;Coccidia;Eucoccidiorida;Eimeriidae;Cyclospora;	0.00043	0.000633	0.0005315	0.000304	0.000354	0.000987	0.001063	0.001265	0.000405	0	0.00038	0.000304	0	0.004883	0.000911	0.0002025	0.000405	0
Eukaryota;Apicomplexa;Coccidia;Eucoccidiorida;Eimeriidae;Eimeria;	0.001948	0.002732	0.00234	0.004984	0.003491	0.006022	0.010297	0.014851	0.005187	0.00291	0.005187	0.001594	0.003072	0.001979	0.009766	0.002201	0.003112	0.00129
Eukaryota;Apicomplexa;Coccidia;Eucoccidiorida;Sarcocystidae;Hammondia;	0.000455	0.000481	0.000468	0.000531	0.000304	0.00081	0.000734	0.001012	0.000304	0	0.000278	0.000329	0	0.000468	0.000886	0	0	0
Eukaryota;Apicomplexa;Coccidia;Eucoccidiorida;Sarcocystidae;Neospora;	0.000582	0.001164	0.000873	0.000911	0.000759	0.001392	0.001467	0.001796	0.000708	0.000481	0.000506	0.000582	0.000381	0.0007725	0.000936	0.0004175	0.000506	0.000329
Eukaryota;Apicomplexa;Coccidia;Eucoccidiorida;Sarcocystidae;Toxoplasma;	0.000304	0.00081	0.000557	0.000784	0.000354	0.00129	0.001392	0.001847	0.000835	0.00043	0.000886	0.000304	0.000279	0.000886	0.001164	0.000493	0.000708	0.000278
Eukaryota;Apicomplexa;Gregarinasina;Eugregarinorida;Gregarinidae;Gregarina;	0.000329	0.000354	0.0003415	0.000835	0.000607	0.00081	0.001923	0.002429	0.000911	0	0.000557	0.000405	0.000406	0.00057	0.001493	0.0005315	0.000633	0.00043
Eukaryota;Ascomycota;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Diplodia;	0	0.000354	0.000177	0.000759	0.000405	0.000987	0.001088	0.00124	0.000784	0.000683	0.001037	0.000304	0.000533	0.0004185	0.000734	0.000367	0.00043	0.000304
Eukaryota;Ascomycota;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Macrophomina;	0	0	0	0	0	0.000354	0.000961	0.001366	0.00038	0	0.000354	0	0	0.000291	0.000304	0	0	0
Eukaryota;Ascomycota;Dothideomycetes;Botryosphaeriales;Botryosphaeriaceae;Neofusicoccum;	0	0	0	0	0	0.00038	0	0.000734	0	0	0	0	0	0.000392	0.000582	0	0	0
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Rachicladosporium;	0	0.000557	0.0002785	0.000911	0.000633	0.001164	0.002125	0.002657	0.000607	0.000531	0.000633	0.000405	0.000381	0.0003805	0.000784	0.00019	0.00038	0
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Dothistroma;	0	0	0	0	0.000633	0.000582	0.001088	0.000911	0	0	0	0	0	0	0.00038	0	0	0
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Mycosphaerella;	0	0	0	0	0	0	0	0.000481	0	0	0	0	0	0.0003415	0	0	0	0
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Pseudocercospora;	0.000405	0.00043	0.0004175	0.000481	0.000759	0.000481	0.000633	0.001543	0.00043	0	0.000455	0.000481	0	0.0002655	0.000683	0	0	0
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Sphaerulina;	0	0.000354	0.000177	0.000354	0.000506	0.000506	0.000506	0.000708	0	0	0	0	0	0.000329	0.000531	0.0001645	0.000329	0
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Mycosphaerellaceae;Zymoseptoria;	0.000506	0.00043	0.000468	0.000557	0.000506	0.000607	0.000784	0.001619	0.000455	0	0.000557	0.000329	0	0.0002655	0.000658	0.0001645	0.000329	0
Eukaryota;Ascomycota;Dothideomycetes;Capnodiales;Teratosphaeriaceae;Baudoinia;	0	0.000455	0.0002275	0.000455	0	0.000531	0.000683	0.000961	0.000304	0	0.000354	0	0	0.000645	0.000531	0	0	0
Eukaryota;Ascomycota;Dothideomycetes;Dothideales;Aureobasidiaceae;Aureobasidium;	0.000582	0.000683	0.0006325	0.001012	0.000582	0.001543	0.001973	0.003896	0.001139	0.000329	0.001645	0.000961	0.000533	0.0006205	0.00129	0.000544	0.00081	0.000278
Eukaryota;Ascomycota;Dothideomycetes;Dothideales;NA;Hortaea;	0	0.00043	0.000215	0.000936	0.000708	0.001037	0.002834	0.004984	0.001366	0	0.000759	0.000582	0	0.000291	0.000708	0	0	0
Eukaryota;Ascomycota;Dothideomycetes;Mytilinidiales;Argynnaceae;Lepidopterella;	0.000278	0.00043	0.000354	0.000455	0	0.000506	0.000708	0.001012	0.000304	0	0	0	0	0.0002275	0.000582	0.000139	0.000278	0
Eukaryota;Ascomycota;Dothideomycetes;NA;Gloniaceae;Cenococcum;	0	0.000633	0.0003165	0.00043	0	0.000455	0.000734	0.001366	0.00038	0	0.000455	0	0	0.0003035	0.000455	0	0	0
Eukaryota;Ascomycota;Dothideomycetes;NA;Gloniaceae;Glonium;	0.000354	0	0.000177	0.000481	0.000278	0	0.000633	0.000911	0.000304	0	0	0.000278	0	0.00043	0.000607	0.000177	0.000354	0
Eukaryota;Ascomycota;Dothideomycetes;NA;NA;Acidomyces;	0	0.000329	0.0001645	0.000354	0	0.000784	0.001164	0.001569	0.000455	0	0.00043	0	0	0.000329	0.00086	0.0004555	0.000911	0
Eukaryota;Ascomycota;Dothideomycetes;NA;NA;Coniosporium;	0	0	0	0.000506	0.000405	0.000405	0.000481	0.001214	0.000278	0.000304	0	0	0.00033	0.000456	0.000658	0.000152	0.000304	0
Eukaryota;Ascomycota;Dothideomycetes;Pleosporales;Cucurbitariaceae;Pyrenochaeta;	0.000278	0.000354	0.000316	0	0	0.000506	0.000759	0.000886	0	0	0	0.000329	0	0.0003035	0.000582	0	0	0
Eukaryota;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Ascochyta;	0	0.000304	0.000152	0.000455	0	0.000329	0.00086	0.00081	0	0	0	0	0	0.00019	0.000607	0	0	0
Eukaryota;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae;Epicoccum;	0.000329	0	0.0001645	0.000329	0.000278	0.000304	0.000708	0.00086	0	0	0	0	0.00033	0.000342	0.00038	0	0	0
Eukaryota;Ascomycota;Dothideomycetes;Pleosporales;Didymosphaeriaceae;Paraphaeosphaeria;	0	0.000354	0.000177	0.000481	0.000405	0.000557	0.001088	0.001037	0	0.000304	0	0	0	0.000506	0.000354	0.0002025	0.000405	0
Eukaryota;Ascomycota;Dothideomycetes;Pleosporales;Leptosphaeriaceae;Leptosphaeria;	0	0	0	0.00038	0.000405	0.000607	0.000531	0.000911	0.000304	0	0.000304	0	0	0.000443	0.001012	0.00019	0.00038	0
Eukaryota;Ascomycota;Dothideomycetes;Pleosporales;Lindgomycetaceae;Clohesyomyces;	0.000354	0	0.000177	0.000329	0.000455	0.000734	0.000911	0.000911	0.000304	0	0	0	0.000279	0.00038	0.000886	0	0	0
Eukaryota;Ascomycota;Dothideomycetes;Pleosporales;Massarinaceae;Stagonospora;	0	0.000329	0.0001645	0	0	0.000329	0.00043	0.000633	0	0	0.000329	0	0	0.0001645	0.000481	0	0	0
Eukaryota;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Parastagonospora;	0	0.000304	0.000152	0.000658	0	0.000304	0.000455	0.00043	0.000557	0	0	0	0	0.000215	0.000329	0	0	0
Eukaryota;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria;	0.000304	0.000607	0.0004555	0.000633	0.000455	0.000633	0.000886	0.00167	0.000481	0	0.000557	0.000481	0	0.000898	0.00043	0.000291	0.000582	0
Eukaryota;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Bipolaris;	0.000506	0.000633	0.0005695	0.000759	0.000784	0.001265	0.001923	0.003061	0.000734	0.000455	0.001139	0.000455	0.000482	0.000431	0.001796	0.000468	0.000936	0
Eukaryota;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Pyrenophora;	0	0.000329	0.0001645	0.000304	0	0.000506	0.000734	0.00124	0.000304	0	0	0	0	0.000177	0.00038	0	0	0
Eukaryota;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Setosphaeria;	0	0	0	0.00043	0	0.000481	0.000304	0.000911	0	0	0	0	0	0.00019	0.000354	0.000177	0.000354	0
Eukaryota;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Stemphylium;	0	0	0	0	0	0.000304	0	0.000607	0	0	0	0	0	0.000354	0.00038	0.000139	0.000278	0
Eukaryota;Ascomycota;Dothideomycetes;Venturiales;Sympoventuriaceae;Verruconis;	0	0.000329	0.0001645	0.000354	0.00043	0.000557	0.000734	0.002834	0.000405	0	0	0	0.000279	0.000342	0.000708	0.000177	0.000354	0
Eukaryota;Ascomycota;Eurotiomycetes;Chaetothyriales;Cyphellophoraceae;Cyphellophora;	0	0	0	0.000278	0.000329	0.000607	0.000582	0.001063	0	0	0	0	0	0.0003035	0.000405	0	0	0
Eukaryota;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia;	0	0.00038	0.00019	0.000531	0.000405	0.000506	0.000987	0.001012	0.000278	0.000354	0.000278	0	0.000279	0.0006835	0.000607	0.0002025	0.000405	0
Eukaryota;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;	0.000455	0.000835	0.000645	0.001265	0.000936	0.001341	0.001796	0.002353	0.00086	0.000531	0.001493	0.000481	0.000533	0.0019365	0.001088	0.000291	0.000582	0
Eukaryota;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Exophiala;	0.001265	0.001645	0.001455	0.001999	0.001695	0.003238	0.003036	0.004175	0.001366	0.001467	0.001594	0.001214	0.000939	0.0008995	0.00334	0.000961	0.001214	0.000708
Eukaryota;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Fonsecaea;	0.000481	0.000961	0.000721	0.000683	0.000759	0.001164	0.001139	0.001872	0.000354	0.000582	0.000633	0.000329	0.000355	0.0005065	0.00086	0.0003925	0.000481	0.000304
Eukaryota;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Phialophora;	0.000304	0.000658	0.000481	0.000784	0.000455	0.000658	0.000987	0.001214	0.000531	0.00043	0.000582	0.00043	0	0	0.000658	0	0	0
Eukaryota;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Rhinocladiella;	0	0	0	0	0	0.000481	0.00043	0.000455	0	0	0.000278	0	0	0.003972	0	0	0	0
Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;	0.004402	0.005161	0.0047815	0.006629	0.0063	0.007337	0.009184	0.014978	0.005515	0.004402	0.005136	0.00253	0.003173	0.0017385	0.007944	0.0034405	0.004832	0.002049
Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicilliopsis;	0	0	0	0	0	0.000329	0.000557	0.000329	0	0	0	0	0	0.0029475	0.000304	0	0	0
Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;	0.002252	0.00339	0.002821	0.00425	0.002581	0.004731	0.007084	0.010601	0.003036	0.001923	0.003314	0.002707	0.001625	0.0011035	0.005895	0.001834	0.002378	0.00129
Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Thermoascaceae;Byssochlamys;	0	0	0	0.000557	0	0.000531	0.000455	0.00081	0	0	0.00086	0	0	0.0002405	0.000582	0	0	0
Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Rasamsonia;	0	0.000278	0.000139	0.000278	0	0.000633	0.000987	0.001189	0.000405	0	0	0	0	0.0016445	0.000481	0	0	0
Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Talaromyces;	0.001088	0.001366	0.001227	0.001746	0.001037	0.002657	0.00382	0.005794	0.001746	0.001467	0.001746	0.001543	0.001219	0.0008245	0.003289	0.001518	0.001746	0.00129
Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;Ajellomycetaceae;Blastomyces;	0	0.000481	0.0002405	0.000354	0	0.000784	0.000708	0.001088	0	0	0.000329	0	0	0	0.00043	0	0	0
Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;Ajellomycetaceae;Emergomyces;	0	0	0	0	0	0	0	0.000506	0	0	0	0	0	0.000329	0	0	0	0
Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;Ajellomycetaceae;Emmonsia;	0.000329	0	0.0001645	0.000278	0.000278	0.000329	0.000582	0.000658	0.000329	0	0.000278	0	0	0.0002405	0.000658	0	0	0
Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;Ajellomycetaceae;Histoplasma;	0	0	0	0.000354	0	0.000582	0.000658	0.001189	0	0	0	0	0	0	0.000481	0	0	0
Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;Arthrodermataceae;Microsporum;	0	0	0	0	0.001088	0.001518	0	0.00038	0	0	0	0	0	0	0	0	0	0
Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;Arthrodermataceae;Nannizzia;	0	0	0	0.000455	0.00043	0.000278	0.000506	0	0	0	0	0	0	0.0005185	0	0	0	0
Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;Arthrodermataceae;Trichophyton;	0.000304	0	0.000152	0.000531	0	0.000658	0.000911	0.001543	0.000405	0.00038	0.000329	0	0	0.0002405	0.001037	0	0	0
Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;Ascosphaeraceae;Ascosphaera;	0	0.000278	0.000139	0.000557	0.000329	0.000531	0.001214	0.001189	0.000354	0.000633	0.000734	0	0.000279	0.0004935	0.000481	0.000177	0.000354	0
Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;NA;Coccidioides;	0.000506	0.000304	0.000405	0.000734	0.00038	0.000658	0.000633	0.001012	0.000354	0.000708	0.000531	0	0	0.0002785	0.000708	0.000253	0.000506	0
Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;NA;Paracoccidioides;	0	0.00043	0.000215	0	0	0.000455	0.000759	0.001012	0.000329	0	0	0	0	0	0.000557	0	0	0
