geneID	Acir.mT19_11-3-1-1	Acir.mT19_11-3-1-2	Acir.mT19_11-3-2-1	Acir.mT19_11-3-2-2	Acir.mT19_11-3-3-1	Acir.mT19_11-3-3-2	Acir.mT19_12-4-1-1	Acir.mT19_12-4-1-2	Acir.mT19_12-4-2-1	Acir.mT19_12-4-2-2	Acir.mT19_12-4-3-1	Acir.mT19_12-4-3-2	Acir.mT19_6-15-1-1	Acir.mT19_6-15-1-2	Acir.mT19_6-15-2-1	Acir.mT19_6-15-2-2	Acir.mT19_6-15-3-1	Acir.mT19_6-15-3-2	Acir.mT19_7-23-1-1	Acir.mT19_7-23-1-2	Acir.mT19_7-23-2-1	Acir.mT19_7-23-2-2	Acir.mT19_7-23-3-1	Acir.mT19_7-23-3-2	Acir.mT19_9-10-1-1	Acir.mT19_9-10-1-2	Acir.mT19_9-10-2-1	Acir.mT19_9-10-2-2	Acir.mT19_9-10-3-1	Acir.mT19_9-10-3-2	Acir.mT19_9-29-1-1	Acir.mT19_9-29-1-2	Acir.mT19_9-29-2-1	Acir.mT19_9-29-2-2	Acir.mT19_9-29-3-1	Acir.mT19_9-29-3-2
ACIR310F_RS0119325_rpsK	1131.39	985.96	1352.09	3566.83	1526.44	1493.31	1907.15	0.00	835.50	1018.82	1067.85	1189.69	3144.41	0.00	0.00	0.00	0.00	1257.88	0.00	0.00	868.85	607.00	330.18	182.73	1036.65	996.62	0.00	3851.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0117770_ACIR310F_RS0117770	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS27280_ACIR310F_RS27280	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS26365_ACIR310F_RS26365	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106020_ACIR310F_RS0106020	0.00	0.00	0.00	0.00	4.62	85.97	0.00	0.00	118.44	23.31	97.21	125.06	0.00	0.00	8.22	0.00	0.00	0.00	0.00	0.00	58.08	25.11	43.79	85.66	11.64	24.40	0.00	374.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0114460_ACIR310F_RS0114460	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0104360_ACIR310F_RS0104360	0.00	0.00	0.00	0.00	0.00	16.78	0.00	0.00	18.67	0.00	20.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.55	0.00	40.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0103625_ACIR310F_RS0103625	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	977.75	1994.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0109255_ACIR310F_RS0109255	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS23140_ACIR310F_RS23140	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.34	8.52	15.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS27220_ACIR310F_RS27220	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS24995_rpsQ	0.00	0.00	0.00	0.00	0.00	84.12	0.00	0.00	0.00	0.00	35.22	0.00	2290.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	364.02	373.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0120805_ACIR310F_RS0120805	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.13	0.00	1.06	1.11	0.00	0.00	0.00	0.00	0.00	24.10	0.00	0.00	19.28	24.46	6.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0105145_ACIR310F_RS0105145	0.00	0.00	0.00	0.00	85.18	61.45	0.00	0.00	99.62	157.41	110.56	132.12	360.58	0.00	0.00	0.00	0.00	177.95	0.00	0.00	101.17	90.23	109.20	16.43	174.42	140.58	709.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0120535_pstA	0.00	552.50	0.00	0.00	73.26	93.79	523.36	0.00	197.86	123.69	66.25	82.57	550.96	0.00	0.00	0.00	0.00	38.48	0.00	0.00	105.91	49.45	38.36	0.00	61.66	43.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0104530_ACIR310F_RS0104530	0.00	0.00	0.00	0.00	13.72	11.74	0.00	0.00	6.34	26.36	16.84	16.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.86	10.94	0.00	0.00	11.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS23510_ACIR310F_RS23510	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0104090_rlmD	0.00	0.00	119.85	219.70	51.23	62.74	0.00	0.00	190.34	57.05	133.48	141.46	78.87	0.00	0.00	0.00	0.00	11.15	0.00	0.00	49.29	35.43	169.18	143.87	82.12	233.59	0.00	251.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106000_ACIR310F_RS0106000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.84	10.33	14.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS21530_ACIR310F_RS21530	0.00	0.00	0.00	0.00	32.43	17.33	0.00	0.00	48.70	7.80	35.51	47.68	91.51	0.00	19.11	0.00	0.00	0.00	0.00	0.00	51.79	43.45	102.31	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS25360_ACIR310F_RS25360	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0112575_ACIR310F_RS0112575	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0119025_ACIR310F_RS0119025	0.00	0.00	0.00	0.00	62.49	19.90	0.00	0.00	65.44	68.41	69.47	105.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	38.25	67.49	121.20	0.00	39.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS21055_ACIR310F_RS21055	0.00	0.00	0.00	0.00	0.00	14.69	0.00	0.00	0.00	0.00	0.00	18.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0109235_ACIR310F_RS0109235	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0120735_ACIR310F_RS0120735	0.00	0.00	0.00	0.00	47.56	178.27	0.00	0.00	441.02	143.88	134.88	24.14	2389.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	82.42	0.00	210.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0111110_ACIR310F_RS0111110	0.00	0.00	0.00	0.00	75.60	20.70	0.00	0.00	60.12	0.00	42.48	47.11	0.00	0.00	0.00	0.00	0.00	63.20	0.00	0.00	49.65	51.47	0.00	0.00	54.63	85.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101840_panB	0.00	0.00	0.00	0.00	29.22	12.46	0.00	0.00	40.63	28.24	33.21	103.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22.41	14.78	76.29	0.00	24.61	25.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0109115_ACIR310F_RS0109115	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101855_ACIR310F_RS0101855	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0108665_ACIR310F_RS0108665	0.00	0.00	301.33	691.67	320.65	416.17	0.00	0.00	360.54	375.85	400.83	440.89	159.52	0.00	0.00	0.00	415.42	232.93	307.00	0.00	362.87	351.65	177.37	259.70	428.92	523.80	0.00	750.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0112365_rlmN	239.21	0.00	0.00	0.00	37.94	44.57	612.23	0.00	144.73	164.36	131.25	135.72	107.05	0.00	0.00	0.00	0.00	30.09	0.00	0.00	88.71	38.45	19.92	77.88	143.52	334.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0116615_ACIR310F_RS0116615	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.53	16.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106405_ACIR310F_RS0106405	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0116640_psbC	33833.66	61045.91	26163.19	21738.76	16357.16	13262.47	15642.01	21363.07	13994.55	23940.36	21019.81	19354.25	31850.74	211.29	238.42	47790.61	36592.83	17901.96	36976.52	52864.14	10910.11	8818.52	17510.69	24827.09	23164.17	23347.80	83984.60	75684.17	224657.40	336963.30	54662.52	18105.95	313987.52	481556.02	185675.02	229659.08
ACIR310F_RS0113320_ACIR310F_RS0113320	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0100270_ACIR310F_RS0100270	0.00	0.00	0.00	132.62	141.44	118.52	0.00	0.00	231.24	212.17	159.16	210.81	0.00	0.00	7.03	0.00	354.67	198.01	162.39	0.00	576.23	641.71	205.05	194.50	277.02	435.52	0.00	956.47	0.00	295.19	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101940_ACIR310F_RS0101940	0.00	634.20	0.00	0.00	0.00	12.29	0.00	0.00	0.00	0.00	15.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78.60	70.90	119.37	58.04	147.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS24975_ACIR310F_RS24975	0.00	0.00	0.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	4.47	16.45	0.00	0.00	15.17	0.00	0.00	0.00	0.00	0.00	4.22	3.70	33.24	26.28	32.11	11.22	0.00	114.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0100405_ACIR310F_RS0100405	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0116520_ACIR310F_RS0116520	0.00	0.00	0.00	0.00	2.99	7.69	0.00	0.00	26.93	0.00	7.88	6.64	50.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.83	7.82	9.48	0.00	15.07	0.00	301.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0103230_ACIR310F_RS0103230	0.00	0.00	0.00	0.00	8.78	0.00	0.00	0.00	0.00	0.00	13.83	0.00	0.00	0.00	0.00	0.00	0.00	31.06	0.00	0.00	31.79	0.00	0.00	0.00	44.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0104655_ACIR310F_RS0104655	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0117785_ACIR310F_RS0117785	0.00	0.00	346.49	0.00	54.33	97.20	0.00	0.00	211.70	102.53	253.55	180.67	367.47	0.00	0.00	0.00	0.00	25.43	0.00	0.00	142.70	115.33	16.99	0.00	54.96	86.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS21135_ACIR310F_RS21135	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0105655_mtnA	0.00	0.00	0.00	0.00	6.60	21.16	0.00	0.00	22.91	14.31	20.82	25.43	0.00	0.00	0.00	0.00	0.00	62.78	325.06	0.00	32.69	24.38	10.40	20.32	33.31	17.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0119910_ACIR310F_RS0119910	520.38	0.00	176.61	138.49	137.69	92.61	0.00	0.00	453.78	596.86	504.54	571.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	87.43	86.69	43.34	148.21	225.77	72.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS26065_ACIR310F_RS26065	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0118965_ACIR310F_RS0118965	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS22655_ACIR310F_RS22655	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0108770_ACIR310F_RS0108770	0.00	215.82	0.00	0.00	37.94	81.04	0.00	0.00	144.73	205.45	142.89	182.70	107.05	8.62	0.00	760.58	0.00	172.99	311.49	0.00	109.59	81.02	169.34	97.35	127.57	150.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS26520_ACIR310F_RS26520	0.00	0.00	0.00	0.00	667.71	101.84	0.00	0.00	500.13	0.00	513.18	963.99	0.00	0.00	0.00	0.00	0.00	292.53	0.00	0.00	74.70	310.03	0.00	433.13	0.00	453.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS23560_ACIR310F_RS23560	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0117550_ACIR310F_RS0117550	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0120655_ACIR310F_RS0120655	0.00	0.00	0.00	0.00	0.00	24.33	0.00	0.00	0.00	28.05	29.99	15.39	0.00	0.00	0.00	0.00	0.00	65.25	0.00	0.00	0.00	0.00	0.00	402.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0119960_ACIR310F_RS0119960	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	28.64	0.00	0.00	0.00	0.00	0.00	0.00	148.32	0.00	0.00	270.43	104.01	101.22	393.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0120720_ACIR310F_RS0120720	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0109870_ACIR310F_RS0109870	0.00	0.00	81.63	0.00	33.81	37.97	0.00	0.00	281.01	179.62	286.82	393.70	143.19	0.00	0.00	0.00	0.00	60.79	0.00	0.00	110.51	170.95	106.90	13.07	127.74	245.45	0.00	114.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS22075_gmk	0.00	0.00	368.50	0.00	145.21	120.33	0.00	0.00	81.03	31.75	41.80	39.28	0.00	0.00	0.00	0.00	0.00	150.94	0.00	0.00	75.94	91.02	22.57	43.98	36.81	115.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0119715_ACIR310F_RS0119715	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0108895_ACIR310F_RS0108895	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0109120_hypD	0.00	0.00	0.00	0.00	11.54	0.00	0.00	0.00	20.01	8.33	15.17	11.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.91	20.06	27.30	0.00	14.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0115470_glgA	170.49	0.00	57.83	393.78	184.20	184.48	0.00	0.00	236.51	226.59	197.31	234.56	228.28	0.00	16.00	0.00	0.00	96.84	0.00	1275.56	70.60	61.54	56.79	138.85	294.24	154.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106220_ACIR310F_RS0106220	0.00	0.00	0.00	0.00	0.00	60.12	0.00	0.00	16.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	23.00	0.00	0.00	0.00	0.00	63.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0114770_ACIR310F_RS0114770	0.00	0.00	237.85	529.45	110.90	106.72	0.00	0.00	60.82	113.21	115.43	99.53	0.00	0.00	0.00	0.00	0.00	188.03	38.12	0.00	81.77	48.22	43.79	85.66	104.76	134.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	281.61	0.00	0.00
ACIR310F_RS0119630_ACIR310F_RS0119630	0.00	188.35	0.00	111.08	27.52	10.59	0.00	0.00	38.15	23.82	20.26	44.00	93.20	0.00	0.00	0.00	0.00	32.83	0.00	0.00	17.28	9.57	0.00	0.00	0.00	29.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0105455_ACIR310F_RS0105455	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0119065_ACIR310F_RS0119065	0.00	0.00	0.00	0.00	0.00	14.06	0.00	0.00	7.65	0.00	14.42	20.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	19.86	4.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0106375_ACIR310F_RS0106375	0.00	0.00	0.00	0.00	185.42	57.96	0.00	0.00	99.13	175.10	406.54	365.41	0.00	0.00	0.00	0.00	0.00	241.46	0.00	0.00	226.66	354.36	205.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0110655_ACIR310F_RS0110655	0.00	0.00	0.00	0.00	0.00	4.14	0.00	0.00	17.93	37.32	39.04	31.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	30.92	47.70	183.15	0.00	32.59	102.41	0.00	0.00	0.00	0.00	0.00	32.49	0.00	0.00	0.00	0.00
ACIR310F_RS22605_ACIR310F_RS22605	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0116700_ylqF	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.92	0.00	34.19	55.79	0.00	0.00	0.00	0.00	540.92	0.00	0.00	0.00	41.56	14.13	0.00	0.00	0.00	21.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0109850_ACIR310F_RS0109850	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0110865_ACIR310F_RS0110865	0.00	817.66	1269.84	1798.93	3048.24	2540.68	0.00	0.00	178.57	225.04	304.25	369.63	4707.28	58.41	0.00	0.00	0.00	1045.43	3955.27	0.00	86.07	10.91	0.00	0.00	64.82	202.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101785_hpnJ	0.00	0.00	0.00	0.00	21.65	19.45	0.00	0.00	44.98	9.36	11.39	21.53	219.98	0.00	0.00	0.00	0.00	51.87	107.24	0.00	10.74	12.24	47.89	133.84	32.71	68.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0109035_ACIR310F_RS0109035	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	130.66	129.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ACIR310F_RS0101225_acsF	475.10	1714.65	1007.60	716.75	847.64	2128.57	101.33	0.00	1367.36	1582.08	1704.24	1708.94	744.06	0.00	44.11	0.00	0.00	851.54	1082.67	0.00	388.65	422.73	821.00	754.05	870.85	879.08	0.00	673.84	0.00	0.00	97.28	0.00	0.00	378.34	0.00	0.00
ACIR310F_RS0100685_ctaD	0.00	762.65	356.92	424.07	365.62	512.08	899.12	0.00	465.33	497.14	555.77	551.84	187.69	0.00	0.00	299.67	1501.84	1006.83	122.20	0.00	242.77	213.68	613.50	331.54	297.55	185.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	906.13	1638.10	0.00
ACIR310F_RS0112695_ACIR310F_RS0112695	0.00	0.00	0.00	0.00	0.00	21.42	0.00	0.00	23.25	6.06	6.59	4.59	0.00	0.00	0.00	0.00	0.00	19.76	0.00	0.00	19.29	14.52	0.00	25.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
